DDC,Title,description
461,Fonología generativa contemporánea de la lengua española,"Fonología generativa contemporánea de la lengua española , in its extensively revised and updated second edition, shows how recent theoretical and methodological advances have enhanced our understanding of Spanish phonology. This comprehensive book, written completely in Spanish, introduces the latest concepts and principles of phonological analysis and applies these theories to the study of the Spanish language. This new edition includes new chapters on intonation and laboratory phonology and greatly expands the coverage of optimality theory. Exercises and further readings at the end of each chapter, as well as the volume's glossary of linguistic terminology, facilitate effective classroom use. This book is an essential reference for scholars of Spanish linguistics and will be required reading for advanced undergraduate and graduate students of Spanish. An answer key is available on the GU Press website for teachers only."
461,The sounds of English and Spanish,None
461,Principios de fonolog&iacute;a y fon&eacute;tica espa&ntilde;olas,None
465,Snot Stew,Brother and sister cats are taken in by a family and learn the pleasures and dangers of living alongside humans.
465,Call Me Francis Tucket,"Having separated from the one-armed trapper who taught him how to survive in the wilderness of the Old West, fifteen-year-old Francis gets lost and continues to have adventures involving dangerous men and a friendly mule."
465,Jack B. Ninja,"Inspired by the classic nursery rhyme, Jack employs his marital arts training to complete a secret mission that ends with a surpise."
465,Dragons Eat Noodles on Tuesdays,"While two monsters argue over how the story they are telling should go, Dennis, a very hungry dragon, is listening nearby--and he has very definite ideas about how this story should end."
465,"Big Sister, Little Sister",Photo illustrations of real-life sisters accompanied by a rhyming description of sisterhood.
465,Gotta Go! Gotta Go!,"Although she does not know why or how, a small creepy-crawly bug is certain that she must make her way to Mexico."
465,The Man Who Loved Clowns,"Thirteen-year-old Delrita, whose unhappy life has caused her to hide from the world, loves her uncle Punky but sometimes feels ashamed of his behavior because he has Down's syndrome."
465,"The Day of the Bad Haircut (Hello Reader!, Level 2)",Molly finally lets her mother cut her hair but is upset by the results.
465,Pinky and Rex and the Mean Old Witch,"Pinky, Rex, and Amanda plot revenge on the bad-tempered old woman who lives across the street, until Pinky realizes that she is lonely and needs new friends."
465,Just For You!: The Mystery of the Missing Dog,"Alex's search for his missing dog, Jet, leads him to a tea party in his sister's room."
465,The Case of the Santa Claus Mystery,Jigsaw Jones must figure out a way to trap Santa Claus so that Sally Ann Simms can meet him.
465,Paddington Bear and the Busy Bee Carnival,"Paddington Bear and Mr. Gruber spend the day at a carnival in Little Venice, where Paddington outsmarts a sneaky boy who tries to keep the bear from winning a contest."
465,Just For You!: Three's A Crowd,"Keisha is very unhappy when Val spoils their Saturday fun by bringing along Mya, a new girl in her neighborhood, but soon realizes that three is not such a bad number after all. Includes activity ideas for parents and children."
465,Just For You! Singing For Dr. King,"In 1965, third-grader Sheyann Webb and her friend Rachel West help change America by singing and marching for civil rights with Dr. Martin Luther King, Jr. Includes activity ideas for parents and children."
465,Just For You! Low-down Bad-day Blues,"On a day when everything seems to be going wrong, from cloudy skies to the cancellation of a favorite cartoon, a boy discovers what a difference his attitude can make. Includes activity ideas for parents and children."
465,Gramática de la Lengua Española,Exposición de rasgos de la gramática del español en los actos orales y escritos de los usuarios
465,Don't Hit Me (Just for You!),"When best friends get mad over a game of chess, one strikes out and the other reminds him that they should use their words, not their fists, when they disagree. Includes activity ideas for parents and children."
465,Much Ado About Grubstake,"When two city folks arrive in the depressed mining town of Grubstake, Colorado in 1888, sixteen-year-old orphaned Arley tries to discover why they want to buy the supposedly worthless mines in the area."
465,Multiple Choice,"Monica, a fourteen-year-old perfectionist and word game expert, tries to break free from all of the suffocating rules in her life by creating a game for living called Multiple Choice."
465,Just For You!: The Two Tyrones,"Tyrone Rashon Williams's excitement about the first day of the new school year wanes when he sees that everyone is wearing the same new sneakers he is so proud of, but it gets worse when a new student arrives who has his exact same name."
467,Song Lee in Room 2B,Spring becomes a memorable time for Miss Mackle's second-grade classroom because of the antics of Horrible Harry and the special insights of shy Song Lee.
467,Lonely Planet : Phrasebook : Latin American Spanish,TravelTalk presents a simplified language survival system for travelers. Includes audio in both English & target language to help ensure that travelers will arrive and survive ... and enjoy communicating with native speakers.
467,Dragon's Egg,"Mella, a young girl trained as a dragon keeper, learns that the legends of old are true when she is entrusted with carrying a dragon's egg to the fabled Hatching Grounds, a dangerous journey on which she is assisted by a knight's squire."
467,The Boy of a Thousand Faces,"Obsessed with horror films, ten-year-old Alonzo dreams of transforming himself into ""The Boy of a Thousand Faces"" and gets his wish in an unexpected way."
467,Five Little Gefiltes,"Five little gefilte fish sneak out of their jar and explore the world, causing their poor mother great worry. Includes a note about gefilte fish and a glossary of Yiddish words."
467,The Giraffe Made Her Laugh,"Repetitive, predictable story lines and illustrations that match the text provide maximum support to the emergent reader. Engaging stories promote reading comprehension, and easy and fun activities on the inside back covers extend learning. Great for Reading First, Fluency, Vocabulary, Text Comprehension, and ESL/ELL!"
467,The Seventh Princess,"When her school bus becomes a princess's carriage, Jennifer finds herself transported to a strange place where she is the Princess Miranda, the next victim of the evil Duke Rinaldo."
467,Lonely Planet : Phrasebook : Mexican Spanish,"""Lonely Planet's Mexican Spanish Phrasebook and Dictionary is your handy passport to culturally enriching travels with the most relevant and useful Latin American Spanish phrases and vocabulary for all your travel needs.Order Mexican delicacies at restaurants, bargain for the best price at markets, and discuss Mayan history with the locals; all with your trusted travel companion.""--"
467,The Sunbird,"When, in the sixth century, plague spreads from Britain to Aksum, young Telemakos travels to the kingdom's salt mines to discover the identity of the traitor to the crown who, ignoring the emperor's command, is spreading plague with the salt from port to port."
467,Book Fair Day,"Upon learning that his class will not be going to the school book sale until the last half hour of the day, Dewey worries that all the best books will already be taken."
467,All Mixed Up!,"Attending a ""regular"" school for the first time, former homeschooler Amy, whose family is racially mixed, meets new friends who celebrate their differences and include Amy in their song and dance routine for the upcoming talent show."
467,Mierda!: The Real Spanish You Were Never Taught in School,"A collection of hard-core curses, colorful colloquialisms, and streetwise slang never taught in Spanish class includes sample conversations, painless quizzes, tips on body gestures, and discussions of Spanish history, culture, and cuisine--complete with delightful cartoons."
467,The Loose Tooth (2000),Little Critter wiggles his tooth until it finally falls out.
467,A Pirate's Guide to First Grade,A young pirate and his crew embark on a grand adventure when they board the bus for the first day of first grade.
467,Diccionari general de la llengua catalana,None
467,Tabby Under the Tree (Animal Ark),"Who is Mrs. Webb, and what can the kids do to help her and her beautiful cat?"
467,Monster Needs a Costume (Monster & Me),"As Halloween nears, Monster tries out a variety of costumes, including a cowboy, a ballerina, and a ninja, but finally comes up with the perfect idea."
467,A Dictionary of New Mexico and Southern Colorado Spanish,"This book, continuously in print since 1983, has become a classic Spanish reference book, widely used in classrooms across the USA. Linguist and folklorist Ruben Cobos, now in his nineties, has been diligently working on revisions for the past decade. Much expanded -- the number of pages has increased by 70 -- this revised edition will assume its place as the most authoritative reference on the archaic dialect of Spanish spoken in this region."
467,Lonely Planet : Phrasebook : Costa Rica Spanish,"Tongue-tied travellers need not despair. This compact Lonely Planet phrase book provides a two-way dictionary, a pronunciation guide and keys to mastering the local idiom. Also included are handy maps and detailed sections on food, accommodations and travel. A special section covers the flora and fauna of Costa Rica."
467,Off We Go!: A Bear and Mole Story,"""Bear teaches his friend, Mole, how to ride his bike with no training wheels. After many bumps along the road, they make it to their final destination: the Storymobile""--"
470,The Night Before First Grade,"Penny's excitement over the start of first grade turns to sadness when she and her best friend are placed different classrooms, but they make the best of it--and some new friends--in this poem based on ""The Night Before Christmas."""
470,My Teacher for President,"A second-grader writes a television station with reasons why his teacher would make a good president, but only if she can continue teaching till the end of the year."
470,Miss Child Has Gone Wild!,"A.J. and his fellow third-graders from Ella Mentry School, including new student Alexia, go on a field trip to the zoo, where they meet a very strange zookeeper."
470,"Amo, Amas, Amat and More","Includes indexes. A collection of 1400 phrases, maxims, and proverbs giving the correct spelling, pronunciation, and literal meaning in Latin."
470,Ad Infinitum: A Biography of Latin,"A study of the Latin language examines its role in the evolution of Western culture and civilization; its relationship with ancient Greek language, science, and philosophy; its place in the Catholic Church; and its function as an ancestor of modern-day languages."
470,Bedhead,"After many unsuccessful attempts to control his unruly hair one morning, Oliver and his family think that they have solved the problem--until he gets to school and finds that it is school picture day."
470,Andy Shane and the Very Bossy Dolores Starbuckle,"Andy Shane hates school, mainly because of a tattletale know-it-all named Dolores Starbuckle, but Granny Webb, who has taken care of him all his life, joins him in class one day and helps him solve the problem."
470,Leah's Pony,"A young girl sells her horse and raises enough money to buy back her father's tractor, which is up for auction, in this story of a Depression era farm."
470,A Natural History of Latin,"Latin is alive and well. Beginning in Rome around 600 BC it became the international language of the civilized world for 2,000 years. French, Spanish, Italian, and Romanian are among its direct descendants. It provides the vocabulary for law and life science. No known language, including English - itself enriched by Latin words and phrases - has achieved such success and longevity. This book tells its history from origins to the present. Brilliantly conceived, popularizing but. authoritative, and written with the fluency and light touch that have made the author's Speak so attractive to tens o"
470,The Case of the April Fool's Frogs (Calendar Club),"Fruitvale is getting ready for its first ever April Fool's Day Festival, but there's a lot more than pranks going on this April Fool's Day though. Townsfolk discover frogs in the strangest places-- shoes, hats, even the Calendar Club Help Box! And a gowk goes missing, too! But what is a gowk?"
470,Winter Wishes (Disney Princess) (Step into Reading),"Disney princesses from Snow White to Cinderella enjoy indoor and outdoor wintertime activities, from baking cookies and drinking hot cocoa to riding through the snow in a sleigh."
470,The Berenstain Bears Show Some Respect (Berenstain Bears/Living Lights: A Faith Story),"Brother and Sister Bear are reminded of the importance of respecting their elders when they set out for a picnic with Mama, Papa, Gran, and Gramps."
470,Robinhound Crusoe (The Adventures of Wishbone),"As he and Joe try to get to the eight-grade basketball game in time, Wishbone the dog imagines himself as Robinson Crusoe, the sole survivor of a shipwreck who lived on a deserted island for nearly thirty years."
470,"Amo, Amas, Amat... and All That",None
470,The Missing Manatee,"While coping with his parents' separation, eleven-year-old Skeet spends most of Spring Break in his skiff on a Florida river, where he finds a manatee shot to death and begins looking for the killer."
470,Mrs. Jeepers' Secret Cave,Puzzles accompany the story of Mrs. Jeepers' class on an exploration of Ruby Cave. Puzzles accompany the story of Mrs. Jeepers' class on an exploration of Ruby Cave
470,The Littles Get Trapped!,"When the Biggs go on vacation and forget to put food out for their cat, the Littles try to get food for the cat but get trapped in the refrigerator when a neighbor arrives to feed the cat."
470,"Biggety Bat: Hot Diggety, It's Biggety! (Scholastic Reader: Level 1)","When the sun goes down, Biggety Bat flies around in search of a friend."
470,Dinosaur in Trouble (First-Start Easy Readers),"This easy reader contains only 51 different words, repeated often to help the young reader develop word recognition and interest in reading."
470,Long Live Latin: The Pleasures of a Useless Language,"A lively exploration of the joys of a not-so-dead language From the acclaimed novelist and Oxford professor Nicola Gardini, a personal and passionate look at the Latin language: its history, its authors, its essential role in education, and its enduring impact on modern life-whether we call it ""dead"" or not. What use is Latin? It's a question we're often asked by those who see the language of Cicero as no more than a cumbersome heap of ruins, something to remove from the curriculum. In this sustained meditation, Gardini gives us his sincere and brilliant reply: Latin is, quite simply, the means of expression that made us-and continues to make us-who we are. In Latin, the rigorous and inventive thinker Lucretius examined the nature of our world; the poet Propertius told of love and emotion in a dizzying variety of registers; Caesar affirmed man's capacity to shape reality through reason; Virgil composed the Aeneid, without which we'd see all of Western history in a different light. In Long Live Latin, Gardini shares his deep love for the language-enriched by his tireless intellectual curiosity-and warmly encourages us to engage with a civilization that has never ceased to exist, because it's here with us now, whether we know it or not. Thanks to his careful guidance, even without a single lick of Latin grammar readers can discover how this language is still capable of restoring our sense of identity, with a power that only useless things can miraculously express."
475,Boundless Grace,Grace is invited for a visit with her father and his new family in Africa.
475,The Monster Who Lost His Mean,"Teased by the other monsters for being nice instead of mean, Onster prefers playing with children and helping them with their chores to frightening them."
475,Totally Disgusting!,"Despite his uncourageous name, Mewkiss proves to be a strong and brave kitten during a crisis in which his mistress's life is threatened."
475,A Latin Grammar,"""This Latin Grammar has been specifically designed as a handy and easy-to-use reference for students. It covers all aspects of Latin grammar in a clearly written and concise form and presents the information in an open and easily navigable design with lots of additional features."" ""Hundreds of examples: example sentences throughout clearly illustrate every grammar point, and a detailed vocabulary list covers all the Latin words found in the main text."" ""Glossary of grammatical terms: a comprehensive glossary provides extra support for beginners, and is a handy refresher reference for more advanced students."" ""Additional information about the Roman world: special appendices on Roman dates, money weights and measures, and names provide essential information about the Roman world."" ""More study help: an explanation of literary terms and a list of helpful study tips give students invaluable advice on learning the language."" ""Guide to pronunciation: a guide to how Latin was pronounced helps students bring this influential language to life.""--Jacket."
475,201 Latin Verbs,STUDY GUIDES
475,A New Latin Syntax,"This book offers a historical account of the chief Latin construction. The twenty-five chapters are arranged in such an order as to make it useful as a progressive revision course in syntax for Advanced Level and University students. The account of each Latin construction is fully documented with literary examples, drawn from the series of authors from Plautus to Tacitus. The book uses, wherever possible, historical explanations instead of the standard statistical rules usually found in textbooks on prose composition - which inevitably leave a litter of unexplained exceptions. The book equips students with the tools to interpret texts as well as to write correct Latin, and the index of passages quoted makes it useful as a work of reference for teachers."
475,Essentials of Latin Grammar: A Practical Guide to the Mastery of Latin,"For all students This is a convenient reference covering essential points of Latin grammar. Explanations are concise yet thorough and are accompanied by a wealth of examples to aid in reading and writing Latin. The language of the examples reflects the structures most frequently encountered in literature. For ease of use, concepts are discusses according to accidence (inflections) and syntax."
475,Ice Cream Summer,A little boy writes a letter to his grandfather about all the reading and studying he is doing this summer--but all his activities revolve around ice cream.
475,A stone in my hand,Eleven-year-old Malaak and her family are touched by the violence in Gaza between Jews and Palestinians when first her father disappears and then her older brother is drawn to the Islamic Jihad.
475,Barbie.com: Ballet Buddies,"When Amy hurts her ankle, her best friend Michelle has to step in as lead in their dance school ballet, but Michelle needs help from Barbie to believe in herself."
475,The Berenstain Bears and the Missing Watermelon Money,The Bear Detectives go to work when someone steals the money Farmer Ben has made from selling his delicious and popular watermelons.
475,Musee Jacquemart-Andre Guide Book,None
475,Cambridge Latin Grammar,"A clear and compact guide to the Latin language especially designed for both reference and revision. The approach reflects the traditions of the Cambridge Latin Course, but the guide will prove helpful to all students of Latin, whatever course they have followed. This volume represents a straightforward and practical approach to the study of Latin grammar for the contemporary student."
475,"An Ocean Apart, a World Away","Despite the odds facing her decision to become a doctor in 1920's Nanking, China, teenaged Yanyan leaves her family to study at Cornell University where, along with hard work, she finds prejudice and loneliness as well as friendship and a new sense of accomplishment."
475,Detective Zack and the Mystery at Thunder Mountain,"Zack investigates the mystery of disappearing items and unusual nighttime activities at Thunder Mountain Camp, while pondering what it means to be a Christian."
475,Latin for Beginners,"To make the course preparatory to Cæsar at the same time systematic, thorough, clear, and interesting is the purpose of this series of lessons. The first pages are devoted to a brief discussion of the Latin language, its history, and its educational value. The body of the book, consisting of seventy-nine lessons, is divided into three parts. Part I is devoted to pronunciation, quantity, accent, and kindred introductory essentials. Part II carries the work through the first sixty lessons, and is devoted to the study of forms and vocabulary, together with some elementary constructions, a knowledge of which is necessary for the translation of the exercises and reading matter. The first few lessons have been made unusually simple, to meet the wants of pupils not well grounded in English grammar. Part III contains nineteen lessons, and is concerned primarily with the study of syntax and of subjunctive and irregular verb forms. The last three of these lessons constitute a review of all the constructions presented in the book. There is abundant easy reading matter; and, in order to secure proper concentration of effort upon syntax and translation, no new vocabularies are introduced, but the vocabularies in Part II are reviewed. It is hoped that the following features will commend themselves to teachers: The forms are presented in their natural sequence, and are given, for the most part, in the body of the book as well as in a grammatical appendix. The work on the verb is intensive in character, work in other directions being reduced to a minimum while this is going on. The forms of the subjunctive are studied in correlation with the subjunctive constructions. vi The vocabulary has been selected with the greatest care, using Lodge's ""Dictionary of Secondary Latin"" and Browne's ""Latin Word List"" as a basis. There are about six hundred words, exclusive of proper names, in the special vocabularies, and these are among the simplest and commonest words in the language."
475,My Little Sister Hugged an Ape,"Little sister is on a hugging spree, out to hug a different animal for every letter of the alphabet."
475,Iris and Walter: The School Play,Iris is devastated when she has to miss being in her first school play because she is sick.
475,"Happy Belly, Happy Smile","Sitting in the kitchen of his grandfather's Chinese restaurant, a young boy enjoys watching the chefs and waiters prepare and serve mouth-watering dishes."
475,The Itsy Bitsy Duckling,"""The itsy bitsy duckling is ready for springtime as the other animals wake up from their long winter naps.""--Page 4 of cover."
477,"Alvin Ho: Allergic to Girls, School, and Other Scary Things","A young boy in Concord, Massachusetts, who loves superheroes and comes from a long line of brave Chinese farmer-warriors, wants to make friends, but first he must overcome his fear of everything."
477,Workbook for Wheelock's Latin,"Make learning Latin faster and easier with this essential companion to the esteemed classic introductory textbook, Wheelock's Latin. Reflecting the trend toward more active use of classroom Latin, this supplemental workbook focuses on listening and speaking skills to help students new to the language master its basics. Workbook for Wheelock's Latin offers forty lessons presented in an easy-to-read, clear layout. Each chapter begins with a detailed set of objectives (intellegenda) and continues with a series of questions designed to focus directly on newly introduced grammar (grammatica), as well as: Transformation drills, word and phrase translations, and other exercises to test and sharpen skills; Word Power sections that focus on vocabulary and derivatives; Reading comprehension questions and sentences for translation practice; Perforated pages for written homework assignments, including space for the student's name, class, and date."
477,An Intermediate Greek-English Lexicon,The standard intermediate reference for ancient Greek.
477,"Lingua Latina per se Illustrata, Pars 1: Familia Romana","""Entirely composed in Latin, Part I, Familia Romana, provides an excellent introduction to Latin, including the essentials of Latin grammar and a basic vocabulary of over 1500 words. The thirty-five chapters describe the life of a Roman family in the 2nd century A.D., and culminate in readings from classical poets and Donatus Ars Grammatica, the standard Latin school text for a millennium. Each chapter is divided into two or three lectiones (lessons) of a couple pages each followed by a grammar section, Grammatica Latina, and three exercises or Pensa.""--Publisher's description."
477,Thirty-Eight Latin Stories Designed to Accompany Wheelock's Latin (Latin Edition),"Originally designed as a supplement to the Latin course by F. M. Wheelock, this book is well suited for use in any introductory or review course. All the stories in the book are based on actual Latin literature, with the stories simplified at first and made gradually more complex as the work progresses. Students will learn how classical Latin was really written as they become familiar with the works of the great Latin authors."
477,Last Day Blues (The Jitters Series),"During the last week of school, the students in Mrs. Hartwell's class try to come up with the perfect present for their teacher."
477,Allen and Greenough's New Latin Grammar,"A venerable resource for more than a century, Allen and Greenough's New Latin Grammar is still regarded by students and teachers as the finest Latin reference grammar available. Concise, comprehensive, and well organized, it is unrivaled in depth and clarity, placing a wealth of advice on usage, vocabulary, diction, composition, and syntax within easy reach of Latin scholars at all levels. This sourcebook's three-part treatment starts with words and forms, covering parts of speech, declensions, and conjugations. The second part, syntax, explores cases, moods, and tenses. The concluding section offers information on archaic usages, Latin verse, and prose composition, among other subjects. Extensive appendixes feature a glossary of terms and indexes. Students of history, religion, and literature will find lasting value in this modestly priced edition of a classic guide to Latin."
477,Under My Hood I Have a Hat,A child describes the many layers of clothing needed to brave the winter weather.
477,A Primer of Ecclesiastical Latin,"The chief aim of this primer is to give the student, within one year of study, the ability to read ecclesiastical Latin. Collins includes the Latin of Jerome's Bible, of canon law, of the liturgy and papal bulls, of scholastic philosophers, and of the Ambrosian hymns, providing a survey of texts from the fourth century through the Middle Ages. An ""Answer Key"" to this edition is now available. Please see An Answer Key to A Primer of Ecclesiastical Latin, prepared by John Dunlap."
477,Arthur's Lost Puppy,Arthur and D.W. do not know what is wrong with Baby Kate when they take her to the neighborhood fair--but Pal the puppy does.
477,Wheelock's Latin Reader: Selections from Latin Literature,"Originally intended by Professor Frederic M. Wheelock as a sequel to Wheelock's Latin, his classic introductory Latin textbook, Wheelock's Latin Reader, newly revised and updated by Richard A. LaFleur, is the ideal text for any intermediate-level Latin course. You'll find a rich selection of of prose and poetry from a wide range of classical authors, as well as briefer passages from medieval and Late Latin writers, each presented in the Latin in which it was originally written. Useful features include extensive notes; a complete Latin-English vocabulary; maps of ancient Italy, Greece, and the Roman Empire; and numerous photographs illustrating aspects of classical culture, mythology, and history featured in the readings."
477,Cambridge Latin Course Unit 1 Student's book North American edition,"The leading Latin course worldwide Book I begins in the city of Pompeii shortly before the eruption of Vesuvius. Book I is full colour throughout, with a clear layout of stories and language notes. Featuring a glossary for quick reference and comprehension questions, the book also includes a full explanation of language points and grammar practice exercises."
477,Dinner with Olivia,"""Olivia is thrilled to be invited to Francine's house for dinner..she just knows it's going to be a very sophisticated evening. And then it's time for Olivia to have Francine over...but what will Francine think of her family's casual table manners?""--p.[4] of cover."
477,Henle Latin First Year,"?Thorough mastery of forms, basic syntax, and simple vocabulary are primary objectives of Henle Latin First Year that enable students to handle simple readings and translations. Henle Latin First Year includes 14 units and covers: the declensions, various conjugations, ablative and infinitive constructions, and much more. Humanistic insight and linguistic training are the goals of the Henle Latin Series from Loyola Press, an integrated four-year Latin course. Time-tested and teacher endorsed, this comprehensive program is designed to lead the student systematcially through the fundamentals of the language itself and on to an appreciation of selected classic texts."
477,X-Treme Latin: All the Latin You Need to Know for Survival in the 21st Century,"In staff meetings and singles bars, on freeways and fairways, there are aggravating people lurking everywhere these days. But bestselling humorist Henry Beard has the perfect comeback for all prickly situations, offering a slew of quips your nemesis won't soon forget . . . or even understand. Beard's gift is his ability to make fun of popular culture and the current zeitgeist. In X-Treme Latin he provides Latin with an attitude, an indispensable phrasebook that taps the secret power of Latin to deliver, in total safety, hundreds of impeccable put-downs, comebacks, and wisecracks. Within its pages you will learn how to insult or fire coworkers; blame corporate scandals on someone else; cheer at a World Wrestling Entertainment match; talk back to your computer, TV, or Game Boy; deal with your road rage; evade threatening situations; snowboard in style; talk like Tony Soprano; and much more. With dozens more zingers for quashing e-mail pranks, psyching out your golf opponent, giving backhanded compliments, and evading awkward questions, X-Treme Latin is destined for magnus popularity and will have readers cheering, ""Celebremus!"""
477,Dictionary of Ecclesiastical Latin,"The Dictionary of Ecclesiastical Latin includes approximately 17,000 words with the common meanings of the Latin terms found in church writings. Entries cover Scripture, Canon Law, the Liturgy, Vatican II, the early church fathers, and theological terms. An appendix provides descriptions of ecclesiastical structures and explains technical terms from ecclesiastical law. The Dictionary of Ecclesiastical Latin has already been widely praised for its serviceability and indispensability in both academic and Church settings and will prove to be an invaluable resource for theological students and for those seeking to improve their knowledge of ecclesiastical Latin."
477,Me Oh Maya,"Joe, Fred, and Sam find themselves whisked by The Book to the main ring-ball court in Chichin Itza, Mexico in 1000 A.D., where they must play for their lives against a Mayan High Priest who cheats."
477,Learn Ancient Greek: A Lively Introduction to Reading the Language,"Based on the same principles as Learn Latin , Peter Jones's bestselling book of the hugely popular Daily Telegraph series, this book teaches you enough Greek in 20 chapters to be able to read some real ancient Greek - one of the world's greatest languages, used by one of the world's greatest cultures. By the end of the course you will be able to read passages from the New Testament and from Classical Greek literature, including extracts from Socrates' speech on trial for his life recorded by Plato, Sophocles' Antigone, and the tragic end to the Athenian expedition to Sicily described by the historian Thucydides - and much else. Each chapter also comes with sections on ancient Greek history and culture, and on the influence of the ancient language on our own, enabling you to experience at first hand just why it is that the ancient Greeks have played such a central part in the culture, language and history of western civilisation."
477,Latin for Americans: First Book,"COMPLETELY REVISED TO BRING LATIN INTO THE 21st CENTURY This best-selling series offers a solid approach to teaching the Latin language and the Roman culture. This new, 3-level visual program includes colorful photographs and fine art reproductions that add interest to the lesson."
477,"Ninja on the Farm (Moby Shinobi: Scholastic Reader, Level 1)","Moby Shinobi wants to put his ninja skills to use by helping a farmer in need, but everything goes wrong until he finds just the right job."
479,The Sandcastle Contest,"""When Matthew enters a contest at the beach, he builds an amazing, incredible, unbelievable sand castle!""--Cover back."
479,Curious George in the Snow,A curious monkey causes quite a commotion on the ski slopes.
479,Noodles the Puppy: I Hate My Bow!,"A little dog laments the fact that the other dogs won't play with him as long as he has a bath, a bow, and a chain."
479,"Ready, Freddy! #07: Yikes! Bikes!","Freddy and his classmates are going to participate in a Bike-a-Thon to help raise money for a local animal shelter, and Freddy needs to learn how to ride a two-wheeler."
479,The Boy Who Loved Words,"Selig, who loves words and copies them on pieces of paper that he carries with him, goes on a trip to discover his purpose."
479,Dolphin Tale: The Junior Novel,"Sawyer, having found an injured dolphin on the beach, forms a unique bond with the creature while trying to help it heal and return to the ocean."
479,Clickety Clack,"A train gets noisier and more crowded as quacking ducks, dancing acrobats, talking yaks, and packs of elephants board."
479,Song Lee and the Leech Man,"Harry plots revenge against Sidney, the class tattletale, when Miss Mackle's second graders go on a field trip to the pond."
479,Spinners,"Elaborates on the events recounted in the fairy tale, ""Rumpelstiltskin,"" in which a strange little man helps a miller's daughter spin straw into gold for the king on the condition that she will give him her first-born child."
479,Deck the Halls (Clifford the Big Red Dog),Can Emily Elizabeth and Clifford find the perfect tree for the town square?
479,Clifford Loves Autumn,Clifford is an enormous red dog who learns about autumn activities and festivities.
479,My Best Friend,"Six-year-old Lily has a best friend all picked out for play group day, but unfortunately the differences between first-graders and second-graders are sometimes very large."
479,The Way Home: A Princess Story,"A beloved princess, adopted years ago as a foundling, longs to travel beyond the castle walls where the Lowlanders are said to play all the day long."
479,Pooh's Honey Tree,Winnie the Pooh devises a plan to fool some bees and get honey for his empty tummy.
479,The Book of One Hundred Truths,"While visiting her grandparents in Port Harbor, New Jersey, thirteen-year-old Theodora lists one hundred truths that she discovers while babysitting her younger cousins."
479,Peter Rabbit's Happy Easter,"Inventing a new tradition, Peter Rabbit becomes the Easter Bunny."
479,Maggi and Milo,Maggi and her dog Milo work as partners in perfecting the art of froghunting.
479,Valentine&#039;S Day Grump - Pbk (Giant First Start Reader),A valentine might make Gus the grump happy but nobody dares give him one.
479,The Silver Bowl,"From the age of seven when she became scullery maid in a castle, Molly has seen visions of the future which, years later, lead her and friend Tobias on an adventure to keep Alaric, the heir to the throne, safe from a curse."
479,Mountain Mission (Race the Wild #6) (6),"While on the last leg of their race, Russell and his friends must choose between a rescue mission and an attempt to win the race."
481,The Romeo and Juliet Code,"During World War II, eleven-year-old Felicity is sent from London to Bottlebay, Maine, to live with her grandmother, aunt, uncle, and a reclusive boy who helps her decode mysterious letters that contain the truth about her missing parents."
481,Legend of the Ghost Dog,"With her beagle Henry and her new friend Quin, twelve-year-old Tee is determined to solve the mystery of ""the Shadow"", the ghostly animal that is believed to haunt the Alaskan wilderness near her new home in Nome."
481,Saving Wonder,"Curley Hines has lost his father, mother, and brother to coal mining, and now he lives with his grandfather in the Appalachian mountains of Wonder Gap, Kentucky--but when the mining company prepares to destroy their mountain he must use the words his grandfather has taught him to save Red Hawk Mountain, even if it means losing the life he loves."
481,The Final Four,Four players at the Final Four of the NCAA basketball tournament struggle with the pressures of tournament play and the expectations of society at large.
481,Villains United,The super-criminal community bands together seeking vengeance against the Justice League of America.
481,Red Midnight,"After soldiers kill his family, twelve-year-old Santiago and his four-year-old sister flee Guatemala in a kayak and try to reach the United States."
481,With the Enemy,"Juvenile Fiction. Juvenile Literature. In a terrifying new world, four girls must depend on each other if they want to survive.Evelyn has always suspected that things are more sinister and more complicated than they seem. Now that Maddie has been kidnapped, Rosie, Louisa, and the boys are paying more attention to Evelyn's theories. As the group makes their way toward war-torn Chicago, they're under constant threat of capture. Danger and dark surprises lurk around every twist of the road.Evelyn knows they need a solid plot to find Maddie. But what the group comes up with may be their riskiest plan yet: infiltrating the Alliance itself. Even Evelyn has her doubts. Can they save Maddie before it's too late?"
481,Alpha to Omega: The Life and Times of the Greek Alphabet,"In the first offering of this beloved duo, the Humez brothers take on the twenty-four letters of the Greek alphabet (plus those elusive ""dead letters""), and through the device of the abecedarium bring the Greek culture and thought to life. From acoustics to zygote, they provide not only an engaging romp through the Greek language but also a series of glimpses into the world and man's place in it. The historical, philosophical, mathematical, cosmological, and political (all Greek words) approaches we take toward life, its description, elucidation, and evaluation, are all mainly derived from several thousand years of Greek culture. The vocabulary of language is a mirror of the minds of its speakers, and in this book we see the first reflections of the modern world."
