DDC,Title,description
854,Turning Back the Clock: Hot Wars and Media Populism,"""The time: 2000 to 2005, the years of neoconservatism, terrorism, the twenty-four-hour news cycle, the ascension of Bush, Blair, and Berlusconi, and the invasions of Afghanistan and Iraq. Umberto Eco's response is a series of essays - which originally appeared in the Italian newspapers La Repubblica and L'espresso - that leaves no slogan unexamined, no innovation unexposed. What led us into this age of hot wars and media populism, and how was it sold to us as progress? Eco discusses such topics as racism, mythology, the European Union, rhetoric, the Middle East, technology, September 11, medieval Latin, television ads, globalization, Harry Potter, anti-Semitism, logic, the Tower of Babel, intelligent design, Italian street demonstrations, fundamentalism, The Da Vinci Code, and magic and magical thinking.""--Jacket."
854,The Messiah Code,"At the moment of his supreme triumph, a man of science dodges an assassin's bullet and loses everything that truly matters in his life. Now only a miracle can save Dr. Tom Carter's dying daughter: the blood of salvation shed twenty centuries ago. In the volatile heart of the Middle East, amid the devastating secrets of an ancient brotherhood awaiting a new messiah, Tom Carter must search for answers to the mysteries that have challenged humankind since the death and resurrection of the greatest Healer who ever walked the Earth. Because suddenly Carter's life, the life of his little girl, and the fate of the world hang in the balance ... After two thousand years, the wait is over ..."
854,Other People's Trades,"OTHER PEOPLE'S TRADES contains 43 essays originally written for newspaper publication. They are, in the author's words, 'the fruit of my roaming about as a curious dilettante for more than a decade ... invasions of the field, incursions into other people's hunting preserves, forays into the boundless territories of zoology, astronomy and linguistics' 'There is no contest. The noblest book of the year' Anita Brookner, SPECTATOR 'Read an essay or two every few days; it'll be like meeting him in a Turin cafe, hearing him talk of wonderful, funny and horrible things in his gentle, dry voce, with all the virtues of his chemist's training - 'humility, patience and method', a wonderful nose and eye, and a steady hand' NEW STATESMAN & SOCIETY 'Everything Primo Levi has ever written is well worth reading, and this collection is no exception' THE TIMES 'There is no contest. The noblest book of the year' SPECTATOR"
854,Inventing the Enemy: Essays,"This essay collection by the revered public intellectual displays his ? profound erudition, lively wit, and passion for ideas of all shapes and sizes ? ( Booklist ). ? In these fourteen essays, Umberto Eco examines many of the ideas that have inspired his provocative and illuminating fiction. From the title essay ?a disquisition of the notion that every country needs an enemy ?he takes readers on an exploration of lost islands, mythical realms, and the medieval world. His topics range from indignant reviews of James Joyce ?s Ulysses by fascist journalists, to an examination of Saint Thomas Aquinas ?s notions about the soul of an unborn child, to censorship, violence and WikiLeaks. Here are essays full of passion, curiosity, and probing intellect by one of the world ?s most esteemed scholars and critically acclaimed, best-selling novelists. ? ?True wit and wisdom coexist with fierce scholarship inside Umberto Eco, a writer who actually knows a thing or two about being truly human. ? ? Buffalo News"
854,The Moral Essays,"This series is conceived as a library of bilingual editions of works chosen for their importance to Italian literature and to the international tradition of art and thought Italy has nurtured. In each volume an Italian text in an authoritative edition is paired with a new facing-page translation supplemented by explanatory notes and a selected bibliography. An introduction provides a historical and critical interpretation of the work. The scholars preparing these volumes hope through Biblioteca ltaliana to point a straight way to the Italian classics. GENERAL EDITOR: Louise George ClubbEDITORIAL BOARDPaul J. Alpers, Vittore BrancaGene Brucker, Fredi ChiappelliPhillip W. Damon, Robert M. DurlingGianfranco Folena, Lauro MartinesNicolas J. Perella."
854,Collection of Sand,"This ""brilliant collection of essays"" and travelogues by the celebrated author of Invisible Cities ""may change the way you see the world around you"" ( The Guardian, UK). Italo Calvino's boundless curiosity and ingenious imagination are displayed in peak form in Collection of Sand, his last collection of new works published during his lifetime. Delving into the delights of the visual world-both in art and travel-the subjects of these 38 essays range from cuneiform and antique maps to Mexican temples and Japanese gardens. In Calvino's words, this collection is ""a diary of travels, of course, but also of feelings, states of mind, moods...The fascination of a collection lies just as much in what it reveals as in what it conceals of the secret urge that led to its creation"" (from Collection of Sand ). Never before translated into English, Collection of Sand is an incisive and often surprising meditation on observation and knowledge, ""beautifully translated by Martin McLaughlin"" ( The Guardian, UK)."
854,Chronicles of a Liquid Society,"Collects short essays from the author that reflect on the changing modern world, touching on such topics as popular culture, politics, being seen, conspiracies, the old and the young, new technologies, mass media, racism, and good manners."
854,Chaos and Night,"Don Celestino is old and bitter and afraid, an impossible man. An anarchist who has been in exile from his native Spain for more than twenty years, he lives with his daughter in Paris, but in his mind he is still fighting the Spanish Civil War. He fulminates against the daily papers; he brags about his past exploits. He has become bigoted, self-important, and obsessed; a bully to his fellow exiles and a tyrant to his daughter, Pascualita. Then a family member dies in Madrid and there is an inheritance to sort out. Pascualita wants to go to Spain, which is supposedly opening up in response to the 1960s, and Don Celestino feels he has no choice but to follow. He is full of dread and desire, foreseeing a heroic last confrontation with his enemies, but what he encounters instead is a new commercialized Spain that has no time for the past, much less for him. Or so it seems. Because the last act of Don Celestino’s dizzying personal drama will prove that though “there is nothing serious . . . , there is tragedy.” An astonishing modern take on Don Quixote, Chaos and Night untangles the ties between politics and paranoia, self-loathing and self-pity, rage and remorse. It is the darkly funny final flowering of the art of Henry de Montherlant, a solitary and scarifying modern master whose work, admired by Graham Greene and Albert Camus, is sure to appeal to contemporary readers of Thomas Bernhard and Roberto Bolaño."
854,The Written World And The Unwritten World: Essays,"Available in English for the first time, a collection of essays offering an extraordinary global view of this great Italian master's approach to writing, reading, and interpreting literature."
854,Incidental Inventions,"Elena Ferrante is the bestselling author of My Brilliant Friend, now an HBO original series. Collected here for the first time are the seeds of future novels, the timely reflections of this internationally beloved storyteller, the abiding preoccupations of a writer who has been called ""one of the great novelists of our time"" (New York Times). ""This is my last column, after a year that has scared and inspired me ... I have written as an author of novels, taking on matters that are important to me and that—if I have the will and the time—I'd like to develop within real narrative mechanisms."" With these words, Elena Ferrante bid farewell to her year-long collaboration with the Guardian newspaper. For a full year, she wrote weekly articles, the subjects of which had been suggested by Guardian editors, making the writing process a sort of prolonged interlocution. The subjects ranged from first love to climate change, from enmity among women to the experience of seeing her novels adapted for film and TV. Translated by Ann Goldstein, the acclaimed translator of Ferrante's novels, this volume is a must for all curious readers. ."
854,Oriana Fallaci intervista Oriana Fallaci,None
854,These Possible Lives,"New Directions is proud to present Fleur Jaeggy's strange and mesmerizing essays about the writers Thomas De Quincey, John Keats, and Marcel Schwob. A renowned stylist of hyper-brevity in fiction, Fleur Jaeggy proves herself an even more concise master of the essay form, albeit in a most peculiar and lapidary poetic vein. Of De Quincey's early nineteenth-century world we hear of the habits of writers: Charles Lamb ""spoke of 'Lilliputian rabbits' when eating frog fricassse""; Henry Fuseli ""ate a diet of raw meat in order to obtain splendid dreams""; ""Hazlitt was perceptive about musculature and boxers""; and ""Wordsworth used a buttery knife to cut the pages of a first-edition Burke."" In a book of ""blue devils"" and night visions, the Keats essay opens: ""In 1803, the guillotine was a common child's toy."" And poor Schwob's end comes as he feels ""like a 'dog cut open alive'"": ""His face colored slightly, turning into a mask of gold. His eyes stayed open imperiously. No one could shut his eyelids. The room smoked of grief."" Fleur Jaeggy's essays--or are they prose poems?--smoke of necessity: the pages are on fire. -"
854,Heretical Empiricism,"This is an expanded edition of Pier Paolo Pasolini's long out-of-print Heretical Empiricism. It includes a new Introduction by Ben Lawton that discusses the relevance of the book on the 30th anniversary of the author's death. It also features the first approved translation of ""Repu- diation of the 'Trilogy of Life',"" one of Pasolini's most con- troversial final essays.While Pasolini is best known in the U.S. as a revolutionary film director, in Italy he was even better known as poet, novelist, playwright, political gadfly, and scholar of the semiotics of film. ""New Academic Publishing should be commended for making this expanded version of Pier Paolo Pasolini's Hermetic Empiricism once again available to the English-speaking public, especially in the light of the fact that the important essay, ""Repudiation of the Trilology of Life,"" has been added to its contents. Thirty years after Pasolini's violent death on 2 November 1975, the appearance of this excellent translation and edition of his major writings on Italian film, literature, and language is most welcome. No figure has emerged in Italy since the writer/director's death that has aroused such passionate opinions from all sides of the political and cultural spectrum. The translations by Ben Lawton and Louise Barnett render Pasolini's sometimes complex prose accurately with ample explanatory notes to guide the reader without a firm grasp of the original essays in Italian. This book represents an important work to have in every library devoted to cultural criticism, cinema, and literary theory."" -- Peter Bondanella, Distinguished Professor of Comparative Literature and Italian, Indiana University ""One of the greatest cultural figures of postwar Europe, Pier Paolo Pasolini (1922-1975), who is already widely known as a revolutionary filmmaker, was an equally important writer and poet. Pasolini's numerous works are published in some 50 volumes, which include poetry, novels, critical and theoretical essays, verse tragedies, screenplays, political journalism, and translations. With this successful and complete translation of Empirismo eretico (a collection of Pasolini's interventions on language, literature, and film written between 1964 and 1971), editors Barnett and Lawton have made a wide sample of Pasolini's most significant theoretical work available to the English-speaking reader. Essays on the screenplay, on the commercial and the art cinema, and on film semiotics make the collection of special interest to American film scholars and students. This volume is further enriched by an excellent introduction, carefully edited notes, a useful biographical glossary, and a thorough index. Given the contemporary interest in studying film, together with other cultural forms, within a broad social and historical context, Pasolini's ""extravagantly interdisciplinary"" writings beckon as a promising source of insight. A potentially seminal text that could contribute to the further evolution of interdisciplinary humanistic studies, Heretical Empiricism is highly recommended for university and college libraries."" -- J. Welle, University of Notre Dame, CHOICE (1989)"
854,Never must you ask me,"Natalia Ginzburg explores personal and familial experiences through vivid storytelling, focusing on her search for a home in Rome. The narrative delves into themes of nostalgia, interpersonal relationships, and the practical challenges of life, juxtaposing her memories of childhood with the realities of adulthood. Ginzburg's reflections capture the emotional nuances of the journey, revealing her longing for a garden reminiscent of her past and the conflicting desires between her and her husband. The book provides a detailed account of societal dynamics, economic decisions, and the complexities of human behavior, appealing to readers interested in introspective and relatable narratives."
855,The Columbia Anthology of Modern Japanese Literature. Volume 2: From 1945 to the Present,"""This comprehensive anthology collects works of fiction, poetry, drama, and essay-writing from a pivotal time in Japanese history. In addition to their literary achievements, the texts reflect the political, social, and intellectual changes that occurred in Japanese society during this period, including exposure to Western ideas and literature, the rise of nationalism, and the complex interaction of traditional and modern forces. The volume offers outstanding, often new translations of classic texts by such celebrated writers as Nagai Kafu, Shimazaki Toson, Natsume Soseki, Kawabata Yasunari, and Yosano Akiko. The editors have also unearthed works from lesser-known women writers, many of which have never been available in English. Organized chronologically and by genre within each period, the volume reveals the major influences in the development of modern Japanese literature: the Japanese classics themselves, the example of Chinese poetry, and the encounter with Western literature and culture. Modern Japanese writers reread the classics of Japanese literature, infused them with contemporary language, and refashioned them with an increased emphasis on psychological elements. They also reinterpreted older aesthetic concepts in light of twentieth-century mentalities. While modern ideas captured the imagination of some Japanese writers, the example of classical Chinese poetry remained important for others. Meiji writers continued to compose poetry in classical Chinese and adhere to a Confucian system of thought. Another factor in shaping modern Japanese literature was the example of foreign works, which offered new literary inspiration and opportunities for Japanese readers and writers.""--Publisher's description."
855,Blossom's Revenge,"Blossom, a plump and contented cat, is horrified when six-year-old Prissy comes to stay with 'her' family. Suddenly there is nowhere she can go and doze without being disturbed, no place she can hide from Prissy. And when Prissy pulls her tail (no-one has done that since she was a little kitten!), Blossom makes up her mind- Prissy must go! All she needs is a plan..."
855,Impressions of Africa / New Impressions of Africa,None
855,L'uomo che coltivava le comete,"Arno, un jeune garçon qui vit avec sa mère et son frère, aime observer les étoiles car il pense qu'elles sont vivantes, qu'elles le regardent et se sent ainsi moins seul. Lorsqu'il voit une comète, il exprime son voeu le plus cher : que son père, qui travaille loin de sa maison, revienne. Une histoire poétique dans l'univers imaginaire de l'enfance."
855,Olga in punta di piedi,"Ammessa in un'importante scuola di ballo, Olga, 12 anni, affronta il suo non facile impegno tra insegnanti severe, compagne ambiziose, qualcuna spietata, ma soprattutto con la paura di non essere all'altezza dei propri sogni. Per fortuna le sue ansie non annullano la sua voglia di giocare, di comportarsi come una ragazzina qualunque e di provare un tenero, scambievole attaccamento per un coetaneo. [Librissimi 2004, 2-blg-cp]"
855,A scuola con Valentina,None
855,Gedichte und Interpretationen Renaissance und Barock,None
855,Lehrbuch der Bibliotheksverwaltung,"Bibliotheksverwaltung umfasst alle Handlungen, die zur Leitung und Organisation der bibliotheksspezifischen Arbeitsvorgänge, Informationsprozesse und Kommunikationsverbindungen erforderlich sind, einschlie lich der Fragen des Gebäudes, seiner Einrichtungen und Ausstattungen sowie der Fragen der Personalführung. Das Lehrbuch enthält Begriffsbestimmungen und beschreibt verschiedene Bibliotheksarten sowie deren Aufbauorganisation und Ablauforganisation. Bestandsauswahl und Erwerbung, Bestandserhaltung und Bestandspflege, Revision und Aussonderung, Bibliotheksbenutzung, rechtliche Grundlagen (Rechtsstellung, Recht der Erwerbung, Recht der Benutzung, Urheberrecht, Haushaltsrecht), Einsatz der EDV und informetrische Betrachtungen werden ausführlich dargestellt."
855,Erfolgreiches Management von Bibliotheken und Informationseinrichtungen. Fachratgeber für die Bibliotheksleitung und Bi,"Das Praxishandbuch für die Bibliotheksleitung und Bibliothekare stellt aktuelles Managementwissen für die Praxis bereit. Neben kompaktem Fachwissen zu allen Themen modernen Bibliotheksmanagement erleichtern zahlreich wertvolle Praxishilfen, wie Musterverträge, Formulare, Kontenpläne und Checklisten den Berufsalltag. (Grundwerk.). - 2003ff."
855,The Academy: 3,"Fantasy. Young Adult Fiction. TERCER LIBRO DE LA SERIE Twelve se ha hecho fuerte. Desde que es alumna de la Academia de los Ladrones, ha sobrevivido a todas sus pruebas. Ha soportado el recelo de sus compañeros y la crueldad de los profesores. Twelve está cada vez más decidida a fugarse de esta terrorífica escuela y llevarse consigo a la pequeña Ninon. Para conseguirlo necesitará ayuda de sus amigos, Lapo y Mathias, y el apoyo de Lobo, el misterioso jefe de la hermandad de los Deshollinadores. Pero escapar no es fácil, y mientras idea su plan, Twelve tendrá que enfrentarse a un nuevo desafío. Los profesores están tramando un robo espectacular y para llevarlo a cabo han decidido reactivar la Horda, un grupo milenario en el que reúnen a los más selectos y expertos ladrones. Twelve hará lo imposible para que la elijan."
855,Les grandes villes n'existent pas,"Ces petits villages qui disparaissent de la carte une fois la nuit tombe e sont bien jolis mais inhabitables pour ceux qui n ́y ont jamais mis les pieds. Pourtant, l ́auteure et ses amis d ́enfance ont su en faire leurs terrains de jeux et d ́apprentissage. Entre le stade, l'e cole, l'unique boutique, la salle polyvalente et l'e glise, il semble possible de grandir heureux dans l'ignorance la plus totale des grandes villes"
855,Una viola al Polo Nord,"Una mattina al Polo Nord, l'orso bianco fiutò nell'aria un odore insolito e lo fece notare all'orsa maggiore (la minore era sua figlia). Che sia arrivata qualche spedizione? Furono invece gli orsacchiotti a trovare la viola. Et© di lettura: da 4 anni."
855,Aufklarung Und Sturm Und Drang (German Edition),None
855,Samuel Brannan and the Golden Fleece,"Samuel Brannan and The Golden Fleece: A Biography is a book written by Reva Scott that tells the story of Samuel Brannan, a prominent figure in the California Gold Rush. The book provides a detailed account of Brannan's life, from his early years in New York to his eventual move to California in search of gold. The author explores Brannan's role in the gold rush, including his founding of the first newspaper in San Francisco and his establishment of a retail store that sold mining supplies. The book also delves into Brannan's personal life, including his marriage and his involvement in the Mormon Church. Through extensive research and interviews with descendants of Brannan, Scott paints a vivid picture of this fascinating historical figure and his impact on the development of California during the mid-19th century. Overall, Samuel Brannan and The Golden Fleece: A Biography is an engaging and informative read for anyone interested in the history of the American West and the California Gold Rush.This scarce antiquarian book is a facsimile reprint of the old original and may contain some imperfections such as library marks and notations. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions, that are true to their original work."
855,Athenian Funeral Orations (Focus Philosophical Library),"This is a collection of all the surviving state funeral orations from Athens, including Thucydides, Gorgias, Lysias, Plato Menexenus, Demosthenes, and Hyperides. To stimulate student discussion and comparison, Lincoln's address at Gettysburg is included in an appendix. Translations are in English, including introduction and notes, as well as literary and historical commentary."
855,Listen and sing,None
855,Orazione ai nobili di Lucca,None
855,Discorsi,"Excerpt from Discorsi Antologia cinque anni dopo la morte del Poeta. Cos alla commemorazione di *an tonio Rosmini accoppiai lo scritto sul filo sofo roveretano che comparve pure nella Nuova Antologia. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
855,Marco il sognatore. Il bambino che parlava alle cose,None
855,Die Technik des modernen Verkehrsflugzeuges,None
857,The Basic Laws of Human Stupidity,"""An economist explores the five laws that confirm our worst fears: stupid people can and do rule the world""--"
857,Allegro ma non troppo,"Un ""divertissement"", un guizzo anarchico dell'intelligenza. © cos©Ơ che si possono definire queste pagine nelle quali Cipolla abbandona gli austeri panni dello studioso e, giocando sul filo del paradosso e dell'assurdo, costruisce due brevi saggi: il primo, una ilare parodia della storia economica e sociale del Medioevo; il secondo, una sorta di scherzosa teoria generale della stupidit© umana"
857,Pancreas: Trapianto del libro Cuore (Italian Edition),None
857,La principessa sul pisello,None
857,Rivergination,None
857,Ex cattedra,None
857,La Jolanda furiosa,None
857,Si fa presto a dire pirla,None
857,I dolori del giovane Walter,None
857,Ti amo bastardo,None
857,La classe fa la ola mentre spiego. Le note disciplinari più pazze d'Italia,None
857,L'incontinente bianco (Hellzapoppin),None
857,Saigon era Disneyland (in confronto),None
857,Non ne ho la più squallida idea,"In Smart2Smarter, learn to coach yourself and others to develop the seven SMARTER leadership to bring your social and emotional humanity into the workplace. Challenge negative thoughts, demonstrate empathy, stop tolerating people or habits that derailyour greatness and build resilience. Based on international research, career counselors, leaders, business schools, coaches and consultants have found this book invaluable. Cynthia Kivland shares her research and wisdom in a practical format that provides the knowledge, tools and actionsneeded to thrive-not just survive-in the global workplace."
857,"Macchiette, lazzi, colmi e parodie",None
857,Non c'è gusto in Italia ad essere intelligenti (seguirà dibattito),None
857,Nutella nutellae: racconti poliglotti,None
857,La guerra civile fredda,None
857,44 falsi,None
857,Lepidezze Postribolari (Italian Edition),None
858,Ballad of the Salty Sea,"""Treasure hunter, sailor, and adventurer, Corto Maltese remains one of the most popular characters from graphic literature in Europe and maintains a devoted cult following among American readers and creators. Originally published in 1967, Corto Maltese: The Ballad of the Salt Sea introduces our hero for the first time. The story begins with Corto Maltese adrift at sea in the Pacific during World War I. He is picked up by a Russian pirate/privateer named Rasputin. The graphic novel follows Corto and the adventure that ensues"" -- from publisher's web site."
858,The Door to Time (Ulysses Moore),"After moving from London to an old mansion on the English coast, eleven-year-old twins Jason and Julia discover that their new home has twisting tunnels, strange artifacts from around the world, and a mysterious, locked door."
858,This Business of Living,"On June 23rd, 1950, Pavese, Italy's greatest modern writer received the coveted Strega Award for his novel Among Women Only. On August 26th, in a small hotel in his home town of Turin, he took his own life. Shortly before his death, he methodically destroyed all his private papers. His diary is all that remains and for this the contemporary reader can be grateful. Contemporary speculation attributed this tragedy to either an unhappy love aff air with the American film star Constance Dawling or his growing disillusionment with the Italian Communist Party. His Diaries, however, reveal a man whose art was his only means of repressing the specter of suicide which had haunted him since childhood: an obsession that finally overwhelmed him. As John Taylor notes, he possessed something much more precious than a political theory: a natural sensitivity to the plight and dignity of common people, be they bums, priests, grape-pickers, gas station attendants, office workers, or anonymous girls picked up on the street (though to women, the author could--as he admitted--be as misogynous as he was affectionate). Bitter and incisive, This Business of Living, is both moving and painful to read and stands with James Joyce's Letters and Andre Gide's Journals as one of the great literary testaments of the twentieth century."
858,Zibaldone,"A groundbreaking translation of the epic work of one of the great minds of the nineteenth century Giacomo Leopardi was the greatest Italian poet of the nineteenth century and was recognized by readers from Nietzsche to Beckett as one of the towering literary figures in Italian history. To many, he is the finest Italian poet after Dante. (Jonathan Galassi's translation of Leopardi's Canti was published by FSG in 2010.) He was also a prodigious scholar of classical literature and philosophy, and a voracious reader in numerous ancient and modern languages. For most of his writing career, he kept an immense notebook, known as the Zibaldone , or ""hodge-podge,"" as Harold Bloom has called it, in which Leopardi put down his original, wide-ranging, radically modern responses to his reading. His comments about religion, philosophy, language, history, anthropology, astronomy, literature, poetry, and love are unprecedented in their brilliance and suggestiveness, and the Zibaldone , which was only published at the turn of the twentieth century, has been recognized as one of the foundational books of modern culture. Its 4,500-plus pages have never been fully translated into English until now, when a team under the auspices of Michael Caesar and Franco D'Intino of the Leopardi Centre in Birmingham, England, have spent years producing a lively, accurate version. This essential book will change our understanding of nineteenth-century culture. This is an extraordinary, epochal publication."
858,Microcosms,"""In Microcosms Claudio Magris focuses on the people who live on the borderlands of Istria and Italy, between the eastern Alps and the Adriatic, with Trieste as their cultural centre. They are people who have been the play-things of History and have never had settled frontiers or a settled language. Although Magris writes about 20th century giants like Joyce and Svevo, who lived in Trieste, Microcosms is largely filled with the stories of people crazy inventors, dialect poets, failed insurgents, disappointed Lotharios who were peripheral to the central stream of European culture. In their lives, rich in anecdote and interest, he invites us to recognise ourselves. As he guides us from the bear-haunted forests of Trevoso to the cafes and public gardens of Trieste, Magris summons on stage a marvellous cast of characters including, in his own oblique way, himself who remind us what it is to be human. """
858,The Barbarians: An Essay On the Mutation of Culture,"Alessandro Baricco's book ""Die Barbaren: Über die Mutation der Kultur"" explores the concept of cultural change and the perceived threat of 'barbarians' in modern society. Written as a series of essays originally published in a newspaper, the book examines the transformation of cultural landscapes and the anxiety surrounding this evolution. Baricco uses the metaphor of 'barbarians' to describe new generations and their impact on established cultural norms. He questions the panic over these changes, suggesting that they might be akin to historical shifts like the Enlightenment or Romanticism. The book is characterized by its exploratory and speculative nature, aiming to provoke thought rather than provide conclusive answers. It targets readers interested in cultural studies, media, and societal evolution."
858,Celtic Tales,"""In this third volume in the definitive English language edition of Hugo Pratt's masterpiece, the action moves from South America to Europe against the backdrop of the First World War. In these six stories Pratt further explores such complicated themes as patriotism and greed, revolution and opportunism, and betrayal and seduction. Events take Corto from a small island in the Venetian lagoon, where he comes face to face with a beautiful blonde spy, to Stonehenge and an adventure with Merlin, Morgana, and Puck. Along the way he meets Ernest Hemingway and future billionaire Aristotle Onassis, Irish revolutionary Banshee O'Danann, the legendary Red Baron, and an intense cast of characters who weave in and out of a series of labyrinthine plots and counter-plots"" --"
858,The Golden House of Samarkand,"Tegneserie. På Rhodos kommer Corto Maltese på sporet af en gammel guldskat. Undervejs til Samarkand møder han sin dobbeltgænger, bliver taget til fange af kurdiske oprørere og genser den gamle slyngel Rasputin."
858,The Ethiopian,"Nominated for both the Eisner and Harvey Awards for Best Foreign Language Publication! When Corto Maltese arrives in the Middle East and Africa in 1918 the shifting sands and loyalties reveal colonial powers still battling for domination over each other and the indigenous people. The desert of Yemen, controlled by the fading Ottoman Empire, is the setting for ""In the Name of Allah, the Merciful and Compassionate,"" where Corto meets Cush, the Danikil warrior with whom he establishes a close yet conflicted relationship. In ""The Coup de Grace"" the stubborn racism of an English commander of a small fort in British Somaliland leads to conflict with Cush and the Dervish army of Sayyid Mohamed, whom the British call ""The Mad Mullah."" The action moves to Ethiopia amidst inter-tribal conflict in ""...and of Other Romeos and Other Juliets,"" as Cush introduces Corto to the mysterious and powerful shaman Shamael, who hears the voices of the dead and of devils. German East Africa is the background of ""The Leopard-Men of the Rufiji,"" where Corto is engulfed in a dreamlike atmosphere that reveals how African justice operates outside the constraints of ""white"" law."
858,Under the Sign of Capricorn,"This book, the first of twelve volumes, launches the definitive English-language edition of Hugo Pratt's masterpiece, presented in the original oversized B&W format and with new translations made from Pratt's original Italian scripts... The adventures of this modern Ulysses are set during the first thirty years of the 20th Century in such exotic locales as Pratt's native Venice, the steppes of Manchuria, the Caribbean islands, the Danakil deserts, the Amazon forests, and the waves of the Pacific."
858,Centuria: One Hundred Ouroboric Novels,"One hundred one-page ""novels"": psychodramas, prose poems, fabliaux, tall tales, sudden fictions, malevolent sophistries, dispossed sightings, word tableaux, speculative arguments, existential oxymorons, historical anomalies, and paranoic excursions. By the author of ""All the Errors."""
858,Tango,"His investigation brings him up against an organized crime syndicate known as the ""Warsavia,"" crooked police officials, small-time crooks, investigative journalists, a worldwide prostitution ring, and--manipulating the events from above--the far-reaching arm of the Argentine oligarchy. Guiding his way through this labyrinth of deceit and intrigue is an old acquaintance from a long ago Patagonian escapade- the legendary outlaw Butch Cassidy, who, with the Sundance Kid, headed the notorious Wild Bunch and has been presumed dead for two decades! Just as Fable of Venice was Pratt's homage to his hometown, Tango is a nod to Buenos Aires, where the cartoonist lived during his earliest creative successes in the late 1940s and 1950s. The atmosphere of the story is steeped in the sensual music of the tango, whose melodies almost seem to emerge from the artwork, with close-ups of the dance steps framed by Pratt with extraordinary effectiveness. The first English-language translation of Hugo Pratt's graphic novel set in Argentina."
858,Maxims and Reflections,"""In the history of Renaissance thought, Guicciardini's Ricordi occupy a place of singular importance. Few works of the sixteenth century allow us so penetrating an insight into the views and sentiments of its author as these reflections of the great Italian historian. . . . Like Machiavelli's Prince , the Ricordi form one of the outstanding documents of a time of crisis and transition; but unlike the Prince , they range over a wide field of private as well as public life. In doing so, they revel the man as well as the political theorist.""--Nicolai Rubenstein, from the Introduction"
858,"Mu, The Lost Continent","Tegneserie. Corto Maltese og hans venner kommer på sporet af det forsvundne sagnrige Atlantis, og det lykkes dem efter mange strabadser at finde indgange til riget. Eller gør det?."
858,Beyond The Windy Isles,"""'Mushroom Heads' begins in Maracaibo, Venezuela, where Corto Maltese and Professor Steiner lead an expedition on the trail of the legendary El Dorado, financed by the antiquarian Levi Colombia. In 'Banana Conga,' Corto has his first and nearly fatal encounter with the beautiful yet dangerous mercenary Venexiana Stevenson. Within this framework of adventure, Hugo Pratt weaves themes dealing with the exploitation of indigenous people, the noble struggle to gain freedom and independence, and how cowardice can poison men of all classes. The action, set in 1917, takes Corto Maltese from the Mosquito Coast to Barbados to a deadly struggle among Jivaro head-hunters in the Peruvian Amazon.""--Amazon.com."
858,The Secret Rose,"""Corto Maltese enters the crossroads of magic and the occult, astrology and history, religion and mythology in the first English-language translation of Pratt's award-winning book. Visiting the writer Hermann Hesse while researching alchemists with his old friend Professor Steiner, Corto drinks from the 'source of the Alchemy Rose' and becomes immersed in a surreal and dreamlike adventure that involves Klingsor, the quest for the Holy Grail, Death, the Devil, and the Sandman, among others. This complexly plotted graphic novel was among Hugo Pratt's most philosophical ruminations on the imagination.""--Provided by publisher."
858,My Ten Years' Imprisonment,Classic text republished as an e-book.
858,Sola come un gambo di sedano,None
858,The Scent of India,"Widely admired as a film director, Pasolini's talents as a novelist, poet and political essayist are rarely recognised outside Italy. This vision of his visit to India, translated by David Clive Price, provides a fascinating insight into India and into Pasolini's own obsessions and ideals."
858,La bolla di componenda,None
859,Solenoid,"A highly-acclaimed master work of fiction from Cărtărescu, author of Blinding: an existence (and eventually a cosmos) created by forking paths. Based on Cărtărescu's own role as a high school teacher, Solenoid begins with the mundane details of a diarist's life and quickly spirals into a philosophical account of life, history, philosophy, and mathematics. One character asks another: when you rush into the burning building, will you save the newborn or the artwork? On a broad scale, the novel's investigations of other universes, dimensions, and timelines reconcile the realms of life and art. The novel is grounded in the reality of late 1970s/early 1980s Communist Romania, including long lines for groceries, the absurdities of the education system, and the misery of family life. The text includes sequences in a tuberculosis sanatorium, an encounter with an anti-death protest movement, a society of dream investigators, and an extended visit to the miniscule world of dust mites living on a microscope slide. Combining fiction with autobiography and history-- the scientists Nicolae Tesla and George Boole, for example, appear alongside the Voynich manuscript-- Solenoid ruminates on the exchanges possible between the alternate dimensions of life and art, as various, monstrous dimensions erupt within the Communist present."
859,Nostalgia,"""Mircea Cartarescu, born in 1956, is one of Romania's leading novelists and poets. This translation of his 1989 novel Nostalgia, writes Andrei Codrescu, 'introduces to English a writer who has always had a place reserved for him in a constellation that includes the Brothers Grimm, Franz Kafka, Jorge Luis Borges, Bruno Schulz, Julio Cortazar, Gabriel Garcia Marquez, Milan Kundera, and Milorad Pavic, to mention just a few.'""--Description from Amazon.com."
