DDC,Title,description
404,Den flerspråkiga människan - En grundbok om skriftspråkslärande,None
404,Frankreichs Sprachen,"In France not only French is spoken, but also a number of other languages, i.e. those spoken by autochthonous groups and by immigrants, as well as those in use in the French overseas territories. Presenting all of them in a detailed manner, this volume discusses the opportunities plurilingualism can offer to France but also to any givensociety In France not only French is spoken, but also a number of other languages, i.e. those spoken by autochthonous groups and by immigrants, as well as those in use in the French overseas territories. Presenting all of them in a detailed manner, this volume discusses the opportunities plurilingualism can offer to France but also to any givensociety. Georg Kremnitz, Universität Wien, Österreich."
404,"Devenir bilingue--parler bilingue actes du 2e Colloque sur le bilinguisme, Université de Neuchâtel, 20-22 septembre 1984","Over the past few decades, the book series Linguistische Arbeiten [Linguistic Studies], comprising over 500 volumes, has made a significant contribution to the development of linguistic theory both in Germany and internationally. The series will continue to deliver new impulses for research and maintain the central insight of linguistics that progress can only be made in acquiring new knowledge about human languages both synchronically and diachronically by closely combining empirical and theoretical analyses. To this end, we invite submission of high-quality linguistic studies from all the central areas of general linguistics and the linguistics of individual languages which address topical questions, discuss new data and advance the development of linguistic theory."
404,Essential topics in applied linguistics and multilingualism : studies in honor of David Singleton,"This book brings together papers dealing with essential issues in applied linguistics and multilingualism that have been contributed by leading figures in these two fields and present state-of-the-art developments in theory and research. The first part includes articles touching on various aspects of multiple-language acquisition, with a particular emphasis on the role of affordances, the interfaces between language and thought, and factors influencing the process of language learning. Part Two deals with individual variations in the acquisition of additional languages, focusing in particular on the impact of such variables as age, aptitude, motivation and learning deficits. Finally, Part Three presents contributions illuminating key issues in the acquisition of different subsystems and skills, such as grammar, phonology, lexis and writing systems. Thanks to the diversity of perspectives on applied linguistics and multilingualism, as well as the cutting-edge nature of some of the proposals, this edited collection will be an important reference work and a source of inspiration for theorists and researchers."
404,Bilingualism and Bilingual Education,None
404,Multilingualism (Key Topics in Sociolinguistics),"How do children and adults become multilingual? How do they use their languages? What influence does being multilingual have on their identities? What is the social impact of multilingualism today and how do societies accommodate it? These are among the fascinating questions examined by this book. Exploring multilingualism in individuals and in society at large, Stavans and Hoffmann argue that it evolves not from one factor in particular, but from a vast range of environmental and personal influences and circumstances: from migration to globalisation, from the spread of English to a revived interest in minority languages, from social mobility to intermarriage. The book shows the important role of education in helping to promote or maintain pupils' multilingual language competence and multilingual literacy, and in helping to challenge traditional monolingual attitudes. A clear and incisive account of this growing phenomenon, it is essential reading for students, teachers and policy-makers alike."
404,Bilingual landscape of the contemporary world,"The book reviews critically the state of the art in the field of bilingualism. Including details of empirical studies conducted by scholars from Europe, America and Australia it depicts a spectrum of research topics like educational aspects of bilingualism to reveal various issues of sociolinguistics and even bilingual literature."
404,Linguistic and Cultural Innovation in Schools: The Languages Challenge,"This book presents case studies of five schools engaged in radical change in order to engage with children's home languages and cultures in a more multilingual and inclusive way. Located around the globe, from Hawaii to Kenya, the case studies are informed by both researchers and professionals on the ground. While the schools in question are each anchored in a unique context and situation, they also have a common mission to see language diversity as a resource, and a responsibility to embrace all the languages of their pupils. The authors offer a rich resource for education professionals and policymakers, including not only theoretical insights but useful practical tips. This innovative volume will be a helpful resource for educational professionals interested in following a path of multilingualism as well as students and scholars of second language acquisition, heritage languages and cultures and multilingual educational policy.� Jane Spiro is Reader in Education and TESOL at Oxford Brookes University, UK. She has run projects for the development of international teachers and learners of English in four continents of the world. She has published widely on TESOL methodologies, teacher reflection, internationalisation and learner creativity. Eowyn Crisfield is a specialist in bilingualism and education. She works to bridge the divide between research and practice, supporting whole school communities to embed languages across the curriculum, and to develop policy and practices that empower language diversity. ."
404,Multilingualism online,"By the co-author of Language Online , this book builds on the earlier work while focusing on multilingualism in the digital world. Drawing on a range of digital media - from email to chatrooms and social media such as Facebook, Instagram, and YouTube - Lee demonstrates how online multilingualism is closely linked to people's offline literacy practices and identities, and examines the ways in which people draw on multilingual resources in their internet participation. Bringing together central concepts in sociolinguistics and internet linguistics, the eight chapters cover key issues such as: language choice code-switching identities language ideologies minority languages online translation. Examples in the book are drawn from both all the major languages and many lesser-written ones such as Chinese dialects, Egyptian Arabic, Irish, and Welsh. A chapter on methodology provides practical information for students and researchers interested in researching online multilingualism from a mixed methods and practice-based approach. Multilingualism Online is key reading for all students and researchers in the area of multilingualism and new media, as well as those who want to know more about languages in the digital world."
404,Globalesisch oder was? : ein plädoyer für Europas sprachen,"Derzeit findet in Europa, vor allem in Deutschland, eine massive Kampagne zugunsten des globalen Englisch, des Globalesischen, statt: Nachdem Wirtschaft und Wissenschaft sich schon seit längerem sprachlich globalisiert haben, raten nun Sozialwissenschaftler und Philosophen, Bundespräsidenten und ehemalige Bundeskanzler dem Land und Europa dringend, fleißig Englisch zu lernen, um die vielen Sprachen Europas, diese Hindernisse der Verständigung, aus dem Weg zu räumen. Die babylonische Sprachverwirrung Europas soll endlich in einem globalesischen Paradies überwunden werden. Europäische Einheit und soziale Gerechtigkeit würden durch sprachliche Vereinheitlichung befördert. Diese Kampagne ist völlig überflüssig, weil die wohltätige Wirkung globaler Kommunikation durch das globale Englisch von niemandem bezweifelt wird und weil die Europäer ohnehin fleißig Globalesisch lernen. Das ist einerseits eine erfreuliche Entwicklung, gefährdet aber die anderen Sprachen der europäischen Nationen in vielfacher Hinsicht. Nötig ist daher eine Aktivität zugunsten der vielen europäischen Sprachen, die deren Leistung und Bedeutung hervorhebt und für ihre Bewahrung und Entwicklung eintritt. Dazu muss man aber eine andere Auffassung von Sprache haben als die bloß instrumentell kommunikative. Man muss wieder verstehen lernen, dass Sprache auch ein kognitives Instrument ist, nämlich der wichtigste Weg des Menschen zur Erfassung der Welt. Indem er die geistige, aber auch kulturelle und politische Bedeutung der Sprachen betont, plädiert Trabant angesichts des drohenden globalesischen Monolinguismus für eine echt verstandene europäische Mehrsprachigkeit. Jürgen Trabant war Professor für Romanische Philologie an der Freien Universität Berlin und lehrte bis August 2013 als Professor für europäische Mehrsprachigkeit an der Jacobs Universität Bremen. Bei C.H.Beck ist von ihm lieferbar: Mithridates im Paradies. Kleine Geschichte des Sprachdenkens (2003); Europäisches Sprachdenken (2006); Was ist Sprache? (2008); Die Sprache (2009), Weltansichten. Wilhelm von Humboldts Sprachprojekt (2012). Derzeit findet in Europa, vor allem in Deutschland, eine massive Kampagne zugunsten des globalen Englisch, des Globalesischen, statt: Nachdem Wirtschaft und Wissenschaft sich schon seit längerem sprachlich globalisiert haben, raten nun Sozialwissenschaftler und Philosophen, Bundespräsidenten und ehemalige Bundeskanzler dem Land und Europa dringend, fleißig Englisch zu lernen, um die vielen Sprachen Europas, diese Hindernisse der Verständigung, aus dem Weg zu räumen. Die babylonische Sprachverwirrung Europas soll endlich in einem globalesischen Paradies überwunden werden. Europäische Einheit und soziale Gerechtigkeit würden durch sprachliche Vereinheitlichung befördert. Diese Kampagne ist völlig überflüssig, weil die wohltätige Wirkung globaler Kommunikation durch das globale Englisch von niemandem bezweifelt wird und weil die Europäer ohnehin fleißig Globalesisch lernen. Das ist einerseits eine erfreuliche Entwicklung, gefährdet aber die anderen Sprachen der europäischen Nationen in vielfacher Hinsicht. Nötig ist daher eine Aktivität zugunsten der vielen europäischen Sprachen, die deren Leistung und Bedeutung hervorhebt und für ihre Bewahrung und Entwicklung eintritt. Dazu muss man aber eine andere Auffassung von Sprache haben als die bloß instrumentell kommunikative. Man muss wieder verstehen lernen, dass Sprache auch ein kognitives Instrument ist, nämlich der wichtigste Weg des Menschen zur Erfassung der Welt. Indem er die geistige, aber auch kulturelle und politische Bedeutung der Sprachen betont, plädiert Trabant angesichts des drohenden globalesischen Monolinguismus für eine echt verstandene europäische Mehrsprachigkeit. Jürgen Trabant war Professor für Romanische Philologie an der Freien Universität Berlin und lehrte bis August 2013 als Professor für europäische Mehrsprachigkeit an der Jacobs Universität Bremen. Bei C.H.Beck ist von ihm lieferbar: Mithridates im Paradies. Kleine Geschichte des Sprachdenkens (2003); Europäisches Sprachdenken (2006); Was ist Sprache? (2008); Die Sprache (2009), Weltansichten. Wilhelm von Humboldts Sprachprojekt (2012)."
404,Bringing up Baby Bilingual,None
404,Crosslinguistic influence and crosslinguistic interaction in multilingual language learning,"""Which strategies do multilingual learners use when confronted with languages they don't yet know? Which factors are involved in activating prior linguistic knowledge in multilingual learning? This v. offers valuable insights into recent research in multilingualism, crosslinguistic influence and crosslinguistic interaction. Experts in the field examine the role of background languages in multilingual learning. All the chapters point to the heart of the question of what the 'multilingual mind' is. Does learning one language actually help you learn another, and if so, why? This volume looks at languages and scenarios beyond English as a second language - Italian, Gealic, Dutch and German, amongst others, are covered, as well as instances of third and additional language learning. Research into crosslinguistic influence and crosslinguistic interaction essentially contributes to our understanding of how language learning works when there are three or more languages in contact.""--Bloomsbury Publishing."
404,Learning business English in China : the construction of professional identity,"This book analyses the learning experiences of students of Business English at a Chinese university. It addresses several topical issues in English for Specific Purposes (ESP) education and Business English teaching, including how ESP students learn, how they develop multiple identities. In particular, it focuses on their professional identity in the classroom, and how these identities are transferred to the workplace. This allows the author to present a model of learning Business English that corresponds to the lived experiences of students in China, but which can also be applied to other ESP learner contexts. In doing so, he demonstrates how to research the professional identity of ESP learners from multiple perspectives, and contributes to the validity of research on language learning and learner identity. This book will appeal to scholars of English for Specific Purposes, Second Language Acquisition, and TESOL Education. Zuocheng Zhang is Senior Lecturer in TESOL Education at the University of New England, Australia. His publications include monographs and textbooks on Business English and business discourse."
404,Profil des Online-Diskurses in Blog-Interaktionen an der Schnittstelle zwischen theoretischem Konzept und empirischem Modell,"In dieser Studie wird das Modell der Blog-Interaktion-Analyse (BIAN) als das methodologische Instrumentarium erarbeitet, mit dem Profilierungsprozesse und die Konstruierung des thematischen und Interaktionsprofils im Kommunikationsgefu ge Blog-Interaktion untersucht werden ko nnen. Dank der Behandlung der Ansa tze aus dem Bereich der Text-, Diskurs-, Medienlinguistik und des Kognitivismus entsteht ein Spektrum von Kategorien, die in das BIAN-Modell einbezogen werden und die Spezifik der Profilierungs- und Konzeptualisierungsprozesse in Blog-Interaktionen in einem Online-Diskurs text- und diskurslinguistisch ausgerichtet erfassen. Infolgedessen wird das Integrationspotential der schon etablierten Pha nomene wie Interaktion, Thema, Text, Blog, (Online)-Diskurs, Diskursteilnehmer nachgewiesen."
404,El desafío del bilingüismo : crecer y vivir hablando varios idiomas,None
404,Bilingualism and multiculturalism in Greek education investigating ethnic language maintenance among pupils of Albanian and Egyptian origin in Athens,"Bilingualism and Multiculturalism in Greek Education investigates the factors affecting language maintenance/shift among second-generation Albanian and Egyptian migrant pupils in Athens. Using a combined quantitative and qualitative methodology, it explores the influence of three sets of variables on language maintenance. These are a) ethnolinguistic vitality, defined by the demography, status and institutional support of each group in Greece, as well as migrant and Greek pupils' perceptions ..."
404,"Lehrer-B&uuml;cherei: Grundschule: Kinder lernen Deutsch als zweite Sprache: Prinzipien, Sequenzen, Planungsraster. Minimalgrammatik",None
404,Communiquer en langue étrangère de compétences culturelles vers des compétences linguistiques,"Si, de nos jours, la dimension culturelle est devenue pour tout théoricien ou praticien une composante évidente de l'apprentissage d'une langue étrangère - et même si elle a fait l'objet de nombreux débats - elle n'a pas bénéficié d'un réinvestissement méthodologique en didactique des langues. Cet ouvrage propose une méthodologie d'initiation à une «lecture» anthropologique des sociétés et des cultures, destinée à ceux qui forment des publics apprenant des langues étrangères à des fins éducatives, universitaires ou professionnelles. La constitution de compétences de communication dans un contexte bi/multiculturel repose sur l'apprentissage de savoirs et savoir-faire tant culturels que linguistiques, en vue de mieux maîtriser les dimensions implicites qui sous-tendent toute communication. Dans ce but, sont proposées des démarches d'observation et de décodage des valeurs, systèmes de référence, représentations, comportements des locuteurs en présence. Des formations à l'analyse de la dimension interculturelle sont indispensables à la constitution de compétences culturelles chez l'enseignant ou le formateur qui devra préparer les futurs usagers de la langue à leur environnement étranger et construire avec eux les stratégies de compréhension et d'ajustement nécessaires à l'aboutissement de leur projet."
404,Sprachen leichter lernen : mit Vokabelbildern verblüffend schnell und nachhaltig Wortschatz aufbauen - plus 10-Tage-Trainingsprogramm,None
404,In the Forest,Shows the creatures of the forest in simple words and colourful pictures.
404,Monolingualism &#x2013; Bilingualism &#x2013; Multilingualism : The Teacher's Perspective,"The book brings together sociolinguistic, neurolinguistic, and educational perspectives on language acquisition and learning in the classroom and at home. First and second language acquisition studies, classroom research findings, Polish, European and international legislation, as well as statistical reports on foreign language learning and teaching show how learners proceed from monolingual to bilingual or plurilingual competence. The book provides an overview of the major issues in the field from the teacher's perspective, equipping teachers with theoretical underpinnings related to language education, and inviting reflection on individual choices in promoting bi- and multilingualism."
404,Beyond language boundaries : multimodal use in multilingual contexts,"The way speakers in multilingual contexts develop own varieties in their interactions sheds light on code switching and multimodal dynamic co-constructions of grammar in use. This volume explores the intersection of multimodality and language use of multilingual speakers. Firstly, theoretical frames are discussed and empirical studies involving Catalan, German and Spanish as L1, L2 or FL are presented interconnecting verbal and gestural modalities into grammar description or exploring actions as sources for gestures, which may nonverbally represent the argument in German dynamic motion verbs. Other chapters focus on positionings in interviews, lexical access searches or proxemics in greetings and farewells. The contributions secondly focus on verbal features of language use in multilingual contexts related to self-representation and co-construction of identity through code-switching, deixis or argumentative reasoning in different communicative events based on multilingual data of languages including Croatian, English, Italian, Brazilian-Portuguese and Polish. The findings call for a reviewed conception of grammar description with implications also for the conceptualization of deixis, for L2/foreign language acquisition and language teaching policies."
404,Tongue shakers : interviews and narratives on speaking mother tongue in a multicultural society,"Tongue Shakers provides an inside look into the state of speaking mother tongue in America's multicultural society. Through a series of interviews and first person narratives in the voices of city dwellers who are immigrants, Americans born into immigrant families, and African Americans, the book uncovers the personal challenges faced by those learning a new language and celebrates their triumphs. In Tongue Shakers, spoken language, a subject that binds us all, takes on different meanings as we strive to communicate organically with one another. It is the Ukrainian healthcare professional who works as a translator between doctors and patients. It is the Ethiopian business executive mom who speaks and writes fluent English at her job but who works just as hard keeping her mother tongue alive in her home. It is the little Chinese boy who struggles to learn English so that he can make friends with other children in his new American school. It is the African American who must carefully pick and choose when it is best to speak Black English. It is the Hispanic family who retains their mother tongue while being just as fluent in English."
404,"Phraseme im bilingualen diskurs : ""all of a sudden geht mir ein Licht auf""","Mehrsprachige Menschen verfuegen ueber die Faehigkeit, mitten in einer Aeusserung von einer Sprache in die andere zu wechseln. Dieses sogenannte Codeswitching wird von der Forschung inzwischen als systemhafte kommunikative Ressource anerkannt, deren Untersuchung interessante Einblicke in den Prozess der Sprachverarbeitung gibt. Diese Arbeit zeigt die Besonderheiten phraseologischer Mehrwortverbindungen im bilingualen Diskurs aus einer neuen Perspektive. Sie erlaeutert am Beispiel von Gespraechen deutscher Emigranten in die USA, welche Regelmaessigkeiten beim Codeswitching im Kontext von Phrase"
404,Fragments from Babel,"Presents a series of lectures by John Dyneley Prince including; Sumerian as a Language, Tater�Material in Old Russian, A Text in Jersey Dutch, and many others."
404,The Music Box: Songs and Activities for Children,"This activity book to accompany the cassette of the same name has activities for language practice and fun, including puzzles, games and craft ideas."
404,Boundaries and bridges : language contact in multilingual ecologies,"Multidirectional language contact involving more than two languages is little described. However, it probably represents the most common type of contact in the world, where colonization, rapid socioeconomic and demographic change, and society-wide multilingualism have led to dramatic linguistic change. This book presents fascinating cases of multidirectional contact and convergence between highly diverse languages in an emerging linguistic area in Suriname and the Guianas and proposes a framework for comparable studies."
404,Bilingualismus in der multikulturellen gesellschaft : sprachentwicklung und zweitspracherwerb in Zeiten der Globalisierung,"Sie fragen sich, was Bilingualismus ist? Sie haben schon sehr viel davon geho rt, daru ber vielleicht diskutiert, gelesen, aber trotz alldem fragen Sie sich, was es genau bedeutet? Im vorliegenden Werk erfahren Sie nicht nur, was unter dem Begriff zu verstehen ist, sondern lernen auch mehr u ber verschiedene Thesen u ber Bilingualismus und bilinguale Erscheinungen. Dabei spielen vor allem die akademischen Disziplinen der Linguistik, Psychologie und Soziologie eine entscheidende Rolle. Der Schwerpunkt der Arbeit liegt weiterhin besonders auf dem fru hen Spracherwerb bilingualer Kinder. Es werden Pha nomene wie Bilingualismus, bilinguale und monolinguale Sprachentwicklung erkla rt, mehrere Thesen u ber die Thematik aufgefu hrt und diskutiert."
404,"Bilingualism in schools and society : language, identity, and policy","This revised edition of Bilingualism in Schools and Society is an accessible introduction to the sociolinguistic and educational aspects of and the political issues surrounding bilingualism, including code-switching in popular music, advertising, and online social spaces. It also addresses the personal aspect of the topic in a well-informed discussion of what it means to study and live with multiple languages in a globalized world and practical advice on raising bilingual children. Extensive new material has been added that deals with more holistic understandings of bilingual performance, including translanguaging, flexible bilingualism, and code-meshing; blending standard and vernacular languages/dialects in hybrid texts; and recent developments in policies surrounding the education of English Learners and EL assessment, including Common Core State Standards (CCSS), PARCC and SBAC testing, WIDA and ELPA21 language assessments, and Every Student Succeeds Act (ESSA). Updated and new discussions on community-based heritage language programs and'super-diversity'further enhance this new edition, along with updated statistics on bilingual populations and the world's top languages. Each chapter includes lists of further readings, helpful digital resources and study questions, as well as student activities and boxed vignettes. Firmly grounded in the analysis of empirical work with bilingual children and adults in various multilingual settings throughout the world, Bilingualism in Schools and Society is the ideal text for courses on bilingualism in language education programs."
404,Maintaining three languages : the teenage years,"The teenage years are a fascinating time in the life of any family, but what happens when the challenges of parenting teenagers are combined with the desire to help your children build on their multilingual abilities? In this follow-up to Growing up with Three Languages: Birth to Eleven, Xiao-lei Wang offers a unique insight into the dynamics of a multilingual family. She combines practical, evidence-based advice with rich detail from observations of her own family to offer support and inspiration on an aspect of multilingual parenting that has received comparatively little attention. By placing language within the wider context of teenagers� cognitive and social development, this book will enable parents everywhere to help and guide their children through the next step in their multilingual journey."
404,"Silvretta : e. Fuehrer fuer Taeler, Huetten u. Berge",None
404,Bilingual Cognition and Language: The state of the science across its subfields (Studies in Bilingualism),"This collection brings together leading names in the field of bilingualism research to celebrate the 25th anniversary of the Studies in Bilingualism series. Over the last 25 years the study of bilingualism has received a tremendous amount of attention from linguists, psychologists, cognitive scientists, and neuroscientists. The breadth of coverage in this volume is a testament to the many different aspects of bilingualism that continue to generate phenomenal interest in the scholarly community. The bilingual experience is captured through a multifaceted prism that includes aspects of language and literacy development in child bilinguals with and without developmental language disorders, language processing and mental representations in adult bilinguals across the lifespan, and the cognitive and neurological basis of bilingualism. Different theoretical approaches - from generative UG-based models to constructivist usage-based models - are brought to bear on the nature of bilingual linguistic knowledge. The end result is a compendium of the state-of-the-art of a field that is in constant evolution and that is on an upward trajectory of discovery."
404,Cross-linguistic transfer in reading in multilingual contexts,"This book represents concurrent attempts of multiple researchers to address the issue of cross-linguistic transfer in literacy. It includes broad spectrum of languages and reflects a new generation of conceptualizations of cross-linguistic transfer, offering a different level of complexity by studying children who are trilingual and even learning a fourth language. The collection of papers in this volume tried to capture the dynamic developmental changes in cross-linguistic transfer that include such factors as age of acquisition, typological proximity of L1 and L2 (and L3, L4), intensity of exposure to language and reading in ambient and newly acquired language(s), quality of input and home literacy. More stringent methodological considerations allowed to isolate specific constructs that suggest either primary levels of children's metalinguistic abilities (phonological awareness that can be applied cross-linguistically) or a more language-specific constructs (morphological awareness) that relies on various factors, including typological proximity, language proficiency and task demands. Originally published in Written Language & Literacy , Vol. 17:1 2014."
404,Multilingualism as a model : fifty-four years of coexistence of English and French with native languages in Cameroon,"The authors in this volume study various facets of the long-term coexistence of French and English with native languages in Cameroon. This coexistence has many linguistic, educational and political implications. The data analyzed in the papers are collected through various methods and from various sources: questionnaires, interviews, participant observation, online sources, social media, written documents, recorded speeches and informal conversations, etc. Les auteurs de ce volume e tudient sur plusieurs facettes la coexistence de longue date entre le franc ?ais, l'anglais et les langues maternelles au Cameroun. Cette cohabitation offre beaucoup d'implications linguistiques, e ducatives et politiques. Les donne es analyse es par les diffe rents contributeurs ont e te collecte es au moyen de me thodes et sources ? diverses : questionnaires, interviews, observations participantes, sources internet, re seaux sociaux, documents e crits, discours enregistre s et conversations informelles, etc."
404,"Tospråklighet, minoritetsspråk og minoritetsundervisning",None
404,Raising children bilingually in the United States,"Bilingualism in the world is the norm, rather than the exception. Unlike in other countries where bilingualism often survives over numerous generations, in the United States, it generally takes two or three generations for a minority language to be lost. In a country where the very definition of """"American"""" embodies the intersection of different languages, cultures, and ethnicities, the assimilation process into American culture often takes place at the expense of minority languages and cultur..."
404,Issues in the Assessment of Bilinguals,"With growing mass migration across the globe, researchers, practitioners, educators and policy makers are increasingly faced with rising numbers of multilingual children and adults. This volume raises key issues surrounding the evaluation of language abilities and proficiency in multilingual speakers, taking into account the facts concerning the processes of learning, speaking and understanding two languages. Issues in the Assessment of Bilinguals brings together researchers working on bilingual and multilingual children and adults in a variety of multilingual settings: typically developing bilingual children, bilingual and multilingual children and adults found in classrooms, and bilingual children growing up in sociolinguistically fluid bilingual communities � making this an essential volume which raises key issues for anyone assessing performance."
404,Artlink 15:1,None
404,Multilinguals are...?,"Multilinguals are people who use several languages in their everyday life. Most people around the world are multilinguals, although awareness about multilinguals has only recently stepped into the limelight wherever several languages are used, from London and Amsterdam to New York and California. Being a fresh focus of attention, multilinguals arouse attitudes which are extremely diverse: some consider them gifted or unusually intelligent, while others fear that they lack competence in any one language. This can lead to conflicting advice about multilingual education, language policies, and multilingualism itself at home, in school, and in speech-language clinics. This is the first book which discusses, in lay terms, the reasons behind the beliefs and myths traditionally associated with multilinguals. It is written for the general public and is relevant for families, teachers, and anyone who ever wondered about multilingualism."
404,"Childhood bilingualism : aspects of linguistic, cognitive, and social development","First published in 1987. Routledge is an imprint of Taylor & Francis, an informa company."
404,L'anglais en France : attitudes et représentations des blogueurs francophones,"Ce volume pre sente la premie re e tude qualitative de blogs franc ?ais portant sur la langue anglaise. Base sur un corpus d'articles affiche s durant les anne es 2011 et 2012, il tient compte e galement de de bats ayant eu lieu entre 2005 et 2015 dans les domaines de la formation, de la publicite et du cine ma. Les textes analyse s vont au-dela du ste re otype bipolaire de l'anglais perc ?u comme menace ou, au contraire, comme atout indispensable qu'il faut adopter a tout prix. Si l'anglais est ine vitable a l'heure de la mondialisation, pourquoi suscite-t-il des repre sentations parfois pole miques, des e valuations subjectives, des descriptions et the ories diverses de la part des blogueurs ? Globish, outil, langue de culture, langue facile ou difficile, sont autant d'aspects de l'anglais aborde s ici qui provoquent des expressions de sentiment linguistique ainsi que des repre sentations originales modifiant les ide es pre conc ?ues. Les blogueurs diffe rent des experts linguistes qui occupent une place importante sur la sce ne publique. Pragmatiques, indiffe rents, nationalistes, neutres, joueurs, cre atifs, passionne s par le savoir, ces savants amateurs de montrent qu'ils conside rent la connaissance des langues comme une ressource que chaque utilisateur peut adapter a ses besoins. Tout lecteur curieux de de couvrir le de veloppement de re flexions sur cette langue majeure trouvera ici une analyse originale qui touche au cadre plus large du contact des langues."
404,Multilingual interaction and dementia,"This book brings together international, linguistic research with a focus on interaction in multilingual encounters involving people with dementia in care and healthcare settings. The methodologies used (Conversation Analysis, Ethnography and Discursive Constructionism) capture practices on the micro-level, revealing how very subtle details may be of critical importance for the everyday well-being of participants with dementia, particularly in settings and contexts where there is a lack of a common verbal language of interlocutors, or where language abilities have been lost as a result of dementia. Chapters analyse the practices and actions employed by interlocutors to facilitate mutual understanding, enhance high-quality social relations and assure optimal care and treatment, in spite of language and cognitive difficulties, with an emphasis put on the participants� remaining capacities, and what can be achieved between people with dementia and their interlocutors in a collaborative fashion. This book goes beyond the study of two-party communication to address multiparty and group interactions which are common in residential care and other healthcare settings and will be of interest to professionals and policy makers as well as to medical sciences and linguistics researchers and students."
404,Cross-linguistic influence in bilingualism : in honor of Aafke Hulk,"This book presents a current state-of-affairs regarding the study of cross-linguistic influence in bilingualism. Taking Hulk and Müller's (2000) and Müller and Hulk's (2001) hypotheses on cross-linguistic influence as a starting point, the book exemplifies the shift from the original focus on syntax proper to interfaces and discourse phenomena in the study of bilingualism. It also reflects the enormous increase in different language combinations (including dialects) being investigated, and the use of new methodologies. Moreover, the volume illustrates the growing interdisciplinarity of cross-linguistic influence research, considering extra-linguistic cognitive and social factors besides linguistics. It demonstrates that the time is ripe for a more integrated approach from different disciplines such as theoretical linguistics, psycholinguistics and sociolinguistics to obtain a better understanding of bilingual child acquisition. As such, it is of interest to (psycho/socio)linguists, psychologists and education specialists who study or want to learn about (child) bilingualism."
404,Windows on Bilingualism (SUMMER INSTITUTE OF LINGUISTICS AND THE UNIVERSITY OF TEXAS AT ARLINGTON PUBLICATIONS IN LINGUISTICS),None
404,Trilingual language acquisition : contextual factors influencing active trilingualism in early childhood,"This book examines the language development of two children from the ages of two till four, who are growing up exposed to English, Swiss German and French. Its aim is to ascertain the importance of different environmental factors in fostering active trilingualism. These factors include the quantity of input for each language, whether or not the societal language is spoken in the home, and the conversational style of the caregivers. Although increasing numbers of children are being raised trilingually, research in this field is scarce; this study thus makes an important contribution to our knowledge of trilingual language acquisition. A special point of interest lies in a comparison of the acquisition of two minority languages by a single child, since this allows us to pinpoint more precisely how the development of non-societal languages can be influenced. This book will be of considerable interest to researchers and students working on multilingualism and language acquisition alike."
404,Minority language communities ; islands or icebergs?,None
404,"Ist Zweisprachigkeit ein Kinderspiel? : soziale, kognitive und linguistische auswirkungen von zweisprachiger erziehung","In der globalisierten westlichen Welt wird es immer wichtiger, mehrere Sprachen zu sprechen. Die in den Medien verbreiteten Forschungsergebnisse uber Zweisprachigkeit beim Nachwuchs versprechen in allen Bereichen Vorteile: das junge Gehirn verarbeitet zwei und mehr Sprachen spielend, Kinder erwerben die Sprachen akzentfrei und erweisen sich schliesslich in Tests intelligenter als monolinguale Altersgenossen. In der Folge entstehen uberall bilinguale Kindergarten, Schwimmkurse, ja sogar Krabbelgruppen. Doch stimmen diese Annahmen uberhaupt? Sind alle bekannten Vorbehalte gegenuber Zweisprachigkeit ohne Grundlage? Ist Zweisprachigkeit somit ein Kinderspiel? Und wo fangt Bilingualitat eigentlich an? Ute Groschoff geht den in der Offentlichkeit proklamierten Vor- und Nachteilen von zweisprachiger Erziehung auf den Grund und diskutiert die Antworten der aktuellen Forschungsliteratur. Dabei betrachtet sie einen wichtigen Aspekt, der in der Diskussion haufig vergessen wird: Sprache ist nicht nur ein Mittel der Kommunikation, sondern auch ein Teil der Kultur. Die Vermittlung von zwei Sprachen kann damit weitreichende Konsequenzen fur die Identitat eines Individuums haben. Was bei manchen Familien eine Frage der Investition in die Zukunft des Nachwuchses ist, wird fur bilinguale Paare eine grundlegende Entscheidung fur oder gegen die Vermittlung von beiden kulturellen Identitaten."
404,International perspectives on bilingualism,"The seventeen chapters brought together in this volume represent a selection of papers presented at the International Conference on Bilingualism held in March 2015 at the University of Malta's Valletta campus. The multifaceted nature of the conference is evident in the diverse viewpoints from a range of authors who analyse aspects of the linguistic situations in Brazil, Bulgaria, France, Germany, Greece, Israel, Italy, Macau, Malta, Poland, Romania, Sri Lanka, and the United Kingdom. The volume comprises chapters on Code-Switching, Linguistic Landscape, Bilingualism, Culture and Identity, Lang"
404,Emerging bilingual speech from monolingualism to code-copying,"Anna Verschik offers a new perspective on how a previously monolingual community of Russian-speakers in Estonia is rapidly becoming bilingual after the end of the Soviet occupation in 1991. The contact-induced change in Russian under the growing impact of Estonian is analysed in the theoretical framework of code-copying. Changes in linguistic behaviour of the speakers are often a result of intentional cultivation of non-monolingual communication strategies and language policies, and go hand in hand with the development of a new identity, 'Estonian Russians'. Emerging Bilingual Speech is a fasc"
